Universe,Model,Seed,OOS Sharpe,OOS Return (%),OOS Max DD (%),Future Sharpe,Future Return (%),Future Max DD (%),OOS Sharpe (costed),Future Sharpe (costed)
US_MegaCap_PIT,LSTM (real),303,1.7285768609548318,45.04325652291614,-6.955241126976569,1.8543143358610532,48.17037996080315,-13.04857787782067,1.7372823741645316,1.8635481981964437
US_MegaCap_PIT,XGBoost (real),303,1.6945229156241897,35.364692662314745,-6.042199155113863,1.8881728759928154,36.353014128438524,-10.942332702276504,0.6907237807099523,0.8891451689640443
US_MegaCap_PIT,LSTM (real),404,1.7285768609548318,45.04325652291614,-6.955241126976569,1.8543143358610532,48.17037996080315,-13.04857787782067,1.7372823741645316,1.8635481981964437
US_MegaCap_PIT,XGBoost (real),404,1.7171228744113423,36.6861506704236,-5.90049948003213,1.8920588354590837,36.375890484331876,-10.942332702276458,0.7405547310055937,0.8626398354461479
US_MegaCap_PIT,LSTM (real),505,1.7285768609548318,45.04325652291614,-6.955241126976569,1.8543143358610532,48.17037996080315,-13.04857787782067,1.7372823741645316,1.8635481981964437
US_MegaCap_PIT,XGBoost (real),505,1.6894244086249226,36.37546195126626,-6.042199155113883,2.190725331211554,40.34134041650399,-8.557242638230582,0.758624242933453,1.1234878347053707
US_MegaCap_PIT,LSTM (real),606,1.7285768609548318,45.04325652291614,-6.955241126976569,1.8543143358610532,48.17037996080315,-13.04857787782067,1.7372823741645316,1.8635481981964437
US_MegaCap_PIT,XGBoost (real),606,1.6308363996226682,33.776777499283895,-5.900499480032118,1.8924685946328414,36.6889658359957,-10.942332702276458,0.6376534490132584,0.8813466934245168
US_MegaCap_PIT,LSTM (real),707,1.7285768609548318,45.04325652291614,-6.955241126976569,1.8543143358610532,48.17037996080315,-13.04857787782067,1.7372823741645316,1.8635481981964437
US_MegaCap_PIT,XGBoost (real),707,1.6327746916070363,33.99510899128164,-6.0421991551138765,2.239239093133576,39.69981574293093,-7.307492019062709,0.676318859441423,1.1305301029990076
US_MegaCap_PIT,LSTM (real),808,1.7285768609548318,45.04325652291614,-6.955241126976569,1.8543143358610532,48.17037996080315,-13.04857787782067,1.7372823741645316,1.8635481981964437
US_MegaCap_PIT,XGBoost (real),808,1.536705802447033,31.794666860663234,-5.90049948003206,2.3118368803058886,41.59584443986659,-6.52523213550664,0.5762166320367975,1.221568027198971
US_MegaCap_PIT,LSTM (real),909,1.7285768609548318,45.04325652291614,-6.955241126976569,1.8543143358610532,48.17037996080315,-13.04857787782067,1.7372823741645316,1.8635481981964437
US_MegaCap_PIT,XGBoost (real),909,1.65639637140066,34.53259332804204,-6.042199155113924,2.3424994369323735,41.98756674583508,-7.307492019062655,0.6631478443531467,1.234891350730469
Global_Indices,LSTM (real),42,0.8845870168037653,21.617417120935922,-9.247840888396034,1.0795023980590306,29.34517738131095,-11.70119886584993,0.869341601332997,1.078903140771084
Global_Indices,XGBoost (real),42,0.6774221645316582,13.261293607965886,-10.01344824176033,1.1135475830555814,26.42255480050992,-11.03093984800221,-0.2237545211909929,0.27830702587574035
Global_Indices,LSTM (real),101,0.8845870168037653,21.617417120935922,-9.247840888396034,1.1249242093624767,30.73876445682613,-11.70119886584993,0.869341601332997,1.11954840782211
Global_Indices,XGBoost (real),101,0.6448707146895339,12.476170198337865,-10.013448241760486,1.014268672096135,23.401329897738087,-11.030939848002197,-0.2862074818794992,0.15549488307480583
Global_Indices,LSTM (real),202,0.8845870168037653,21.617417120935922,-9.247840888396034,1.0795023980590306,29.34517738131095,-11.70119886584993,0.869341601332997,1.078903140771084
Global_Indices,XGBoost (real),202,0.8042124910658957,16.45402060528063,-9.717648486344716,1.0743389090478794,25.317184444532835,-11.030939848002198,-0.09184124589139321,0.20932743094106565
Global_Indices,LSTM (real),303,0.8845870168037653,21.617417120935922,-9.247840888396034,1.1249242093624767,30.73876445682613,-11.70119886584993,0.869341601332997,1.11954840782211
Global_Indices,XGBoost (real),303,0.6791172776945393,13.205475020807,-10.013448241760454,1.0811877077003424,25.543632990968046,-11.030939848002198,-0.23672235167648517,0.23281275284731923
Global_Indices,LSTM (real),404,0.8845870168037653,21.617417120935922,-9.247840888396034,1.0795023980590306,29.34517738131095,-11.70119886584993,0.869341601332997,1.078903140771084
Global_Indices,XGBoost (real),404,0.8128614068390391,16.355922307738435,-10.013448241760477,1.0610157213726004,24.97564627361548,-11.030939848002198,-0.07252520088441168,0.219988301178875
Global_Indices,LSTM (real),505,0.786981926350205,18.6580079816663,-9.24784088839604,1.1185094510703755,30.234172715921215,-11.701198865849888,0.7291984382094568,1.0532032431645568
Global_Indices,XGBoost (real),505,0.7190343986304828,14.30813769138608,-9.717648486344851,1.1096479344525387,26.226025555757126,-11.030939848002198,-0.2099837121421977,0.2571849306911705
Global_Indices,LSTM (real),606,0.8845870168037653,21.617417120935922,-9.247840888396034,1.0795023980590306,29.34517738131095,-11.70119886584993,0.869341601332997,1.078903140771084
Global_Indices,XGBoost (real),606,0.712693981294174,14.317152338813521,-10.44666169394909,1.0990384202293775,25.853708659101613,-11.030939848002184,-0.18109441991150468,0.23695618450273534
Global_Indices,LSTM (real),707,0.8845870168037653,21.617417120935922,-9.247840888396034,1.0795023980590306,29.34517738131095,-11.70119886584993,0.869341601332997,1.078903140771084
Global_Indices,XGBoost (real),707,0.6309500854112438,12.160255586283085,-9.717648486344807,1.0498703667362848,24.627210508000164,-11.030939848002216,-0.2850284892257413,0.2079457381904395
Global_Indices,LSTM (real),808,0.8845870168037653,21.617417120935922,-9.247840888396034,1.1249242093624767,30.73876445682613,-11.70119886584993,0.869341601332997,1.11954840782211
Global_Indices,XGBoost (real),808,0.683686893706391,13.268086855084205,-9.71764848634478,1.1135635537866893,26.40415079792755,-11.030939848002198,-0.2454085675801249,0.24764556669335244
Global_Indices,LSTM (real),909,0.8845870168037653,21.617417120935922,-9.247840888396034,1.0795023980590306,29.34517738131095,-11.70119886584993,0.869341601332997,1.078903140771084
Global_Indices,XGBoost (real),909,0.7351002443686936,14.331849023408626,-10.446661693949244,1.152701629258895,27.5199727389418,-11.030939848002157,-0.19101534681060095,0.29537965535444377
India_Nifty_50,LSTM (real),42,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),42,0.31831489520947365,2.350277555346336,-7.666493523275847,-0.8488991601204672,-6.342500392137573,-11.162591916224846,-0.7108971500172819,-1.973325917545123
India_Nifty_50,LSTM (real),101,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),101,0.4205184046483688,3.2183201902493686,-8.148444033970717,-0.8288845542078869,-6.27610822684308,-11.099616629605759,-0.6923122273107094,-1.933131066219498
India_Nifty_50,LSTM (real),202,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),202,0.597514829757333,4.720020638117206,-7.318656133231456,0.1644254171022374,1.0087418601493647,-8.816275963998796,-0.38055272688617336,-0.8763003739627921
India_Nifty_50,LSTM (real),303,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),303,0.16131767953028064,0.9920939315292365,-6.303824405792153,-0.6016014761429378,-4.267136941874961,-8.479712321006918,-0.8447073340226126,-1.7158388378381926
India_Nifty_50,LSTM (real),404,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),404,0.23120656221250876,1.5805144378555624,-5.939162449901944,-0.27774036526448476,-2.342456990944597,-9.463652227732949,-0.8384783433498727,-1.4457354066704349
